,Température (°C),Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Humidité,Pression station,date,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale
448,7.1000000000000245,230.0,4.070532915360501,76.8025078369906,98693.88714733542,2014-03-25,3002161.0,280318.0,2203322.0,73026.0,24454.0,473233.0,-20316.0,42445.0,-74298.0,3096798.0
449,6.963636363636385,200.0,3.8639498432601878,72.10971786833856,98934.16927899687,2014-03-26,2989457.0,304075.0,2208119.0,68337.0,29757.0,466643.0,-15947.0,42554.0,-114067.0,3119485.0
450,6.460188087774318,150.0,2.678369905956113,70.07836990595611,98833.16614420063,2014-03-27,2993625.0,334657.0,2220157.0,23313.0,36411.0,470306.0,-8947.0,42789.0,-125026.0,3127633.0
451,8.985266457680273,130.0,3.104075235109718,65.27586206896552,99043.60501567398,2014-03-28,2892607.0,240260.0,2211022.0,58154.0,41780.0,457175.0,-9823.0,45555.0,-151491.0,3053946.0
452,11.976562500000023,120.0,4.670624999999999,58.471875,99126.0,2014-03-29,2470953.0,112362.0,2103109.0,130258.0,35816.0,391332.0,-44924.0,46430.0,-303420.0,2819307.0
453,12.794984326018831,130.0,3.652664576802508,63.35423197492163,99145.26645768025,2014-03-30,2360874.0,111230.0,2144005.0,79954.0,23624.0,357559.0,-71376.0,47814.0,-331928.0,2764186.0
454,12.782500000000024,140.0,2.79875,70.284375,99170.71875,2014-03-31,2564804.0,196812.0,2192261.0,42396.0,37094.0,410852.0,-29089.0,43766.0,-329215.0,2923181.0
455,13.192187500000022,130.0,3.3803125,72.3,98887.59375,2014-04-01,2553387.0,152536.0,2195834.0,59558.0,38716.0,406353.0,-25698.0,37841.0,-311743.0,2890838.0
456,14.186833855799394,130.0,4.531034482758621,67.858934169279,98298.49529780564,2014-04-02,2530833.0,175180.0,2184297.0,101837.0,30698.0,411957.0,-25321.0,37670.0,-385510.0,2941639.0
457,13.149687500000022,155.0,4.0443750000000005,75.084375,98069.03125,2014-04-03,2580914.0,202779.0,2170190.0,83725.0,11652.0,418059.0,-22322.0,38867.0,-322001.0,2925272.0
458,12.258805031446563,280.0,3.755974842767296,78.16037735849056,98740.94339622642,2014-04-04,2576257.0,169111.0,2201082.0,59784.0,22440.0,421827.0,-22460.0,38909.0,-314364.0,2913153.0
459,12.498119122257073,230.0,3.390595611285266,77.22884012539186,99393.76175548589,2014-04-05,2279239.0,70222.0,2160010.0,60226.0,35067.0,346601.0,-32556.0,38990.0,-399280.0,2711116.0
460,14.475078864353334,200.0,3.1984227129337537,75.801261829653,99645.83596214511,2014-04-06,2084443.0,56870.0,2095040.0,66839.0,38339.0,320491.0,-66834.0,37341.0,-463605.0,2614920.0
461,15.295283018867948,180.0,4.1430817610062896,72.78616352201257,99403.52201257861,2014-04-07,2415708.0,108201.0,2145355.0,123591.0,41545.0,388539.0,-24347.0,35564.0,-402758.0,2842795.0
462,11.903470031545764,280.0,4.392429022082019,71.42902208201893,100061.8927444795,2014-04-08,2520233.0,129278.0,2150175.0,143999.0,32238.0,396758.0,-27042.0,34430.0,-339548.0,2886878.0
463,11.124050632911416,205.0,2.5727848101265822,65.73417721518987,100278.76582278482,2014-04-09,2560155.0,133032.0,2184636.0,31520.0,52575.0,412235.0,-18053.0,34061.0,-269807.0,2848059.0
464,12.399053627760276,120.0,2.3826498422712934,64.73817034700315,99831.10410094637,2014-04-10,2516536.0,133643.0,2200280.0,28931.0,52505.0,415338.0,-19898.0,35625.0,-329883.0,2866322.0
465,12.960377358490588,180.0,3.0163522012578614,69.87421383647799,99546.10062893081,2014-04-11,2456042.0,114811.0,2195005.0,57926.0,41398.0,413135.0,-16539.0,36258.0,-385978.0,2858533.0
466,12.868867924528326,260.0,2.70125786163522,72.16981132075472,99658.14465408806,2014-04-12,2182398.0,36794.0,2094528.0,39991.0,44151.0,378748.0,-25530.0,36990.0,-423223.0,2631202.0
467,13.109779179810749,290.0,3.0223974763406942,68.78864353312302,99927.82334384858,2014-04-13,2059122.0,36471.0,1896058.0,49998.0,44054.0,348177.0,-51308.0,36252.0,-300474.0,2411010.0
468,12.535646687697184,210.0,3.6192429022082018,65.33753943217665,99908.83280757097,2014-04-14,2443495.0,75377.0,2068701.0,85603.0,51537.0,398390.0,-25990.0,34548.0,-244648.0,2714156.0
469,11.430599369085197,60.0,4.734700315457413,55.110410094637224,99944.06940063092,2014-04-15,2525059.0,122949.0,2102485.0,113962.0,54847.0,397300.0,-24433.0,34072.0,-276117.0,2825615.0
470,11.247962382445165,80.0,3.8369905956112853,52.76175548589342,100048.40125391849,2014-04-16,2549798.0,139552.0,2123181.0,95223.0,54639.0,397761.0,-22726.0,33935.0,-271765.0,2844291.0
471,12.138750000000025,210.0,2.6596875,56.5375,99814.875,2014-04-17,2517254.0,112807.0,2158744.0,48890.0,54653.0,407810.0,-22864.0,34784.0,-277527.0,2817688.0
472,11.810031347962406,250.0,3.8620689655172415,62.63949843260188,99300.28213166144,2014-04-18,2475563.0,38017.0,2121764.0,106960.0,35903.0,425665.0,-28476.0,34977.0,-259267.0,2763286.0
473,9.915673981191247,60.0,4.254545454545455,62.470219435736674,98847.8369905956,2014-04-19,2292707.0,52169.0,1883028.0,95401.0,42886.0,369090.0,-23671.0,36164.0,-162269.0,2478738.0
474,10.101875000000023,150.0,2.8975,74.534375,98296.3125,2014-04-20,2149981.0,39012.0,1869661.0,42881.0,22708.0,317328.0,-80659.0,36359.0,-97269.0,2327949.0
475,11.424062500000023,160.0,2.1256250000000003,78.965625,98323.71875,2014-04-21,2158071.0,38164.0,1996643.0,21245.0,28896.0,293830.0,-78715.0,34316.0,-176249.0,2413094.0
476,12.596835443037998,200.0,2.4411392405063292,79.5379746835443,98999.39873417722,2014-04-22,2488287.0,119969.0,2066218.0,21833.0,30639.0,381270.0,-26787.0,33466.0,-138333.0,2653395.0
477,13.372012578616376,180.0,2.6166666666666667,76.30188679245283,99608.99371069182,2014-04-23,2485308.0,125906.0,1995856.0,20091.0,44023.0,399448.0,-20441.0,35016.0,-114587.0,2620340.0
478,13.734482758620711,150.0,2.4905956112852663,76.70532915360502,99458.52664576803,2014-04-24,2458439.0,130294.0,1991375.0,30161.0,37805.0,387880.0,-27077.0,37200.0,-129163.0,2614715.0
479,12.712225705329177,260.0,3.885579937304075,78.32601880877743,99119.09090909091,2014-04-25,2449472.0,75698.0,1990291.0,97242.0,29585.0,376014.0,-38048.0,37439.0,-118801.0,2606269.0
480,11.823510971786856,210.0,4.481818181818182,77.5078369905956,98916.64576802508,2014-04-26,2222513.0,38495.0,1977268.0,117708.0,33829.0,324041.0,-60911.0,38779.0,-246720.0,2530120.0
481,11.041875000000022,240.0,5.8859375,78.06875,98711.53125,2014-04-27,2140574.0,38023.0,1941227.0,153579.0,36361.0,324365.0,-81358.0,39795.0,-311354.0,2533350.0
482,11.387187500000021,260.0,4.02625,77.578125,98971.25,2014-04-28,2498249.0,114263.0,2042191.0,59086.0,34745.0,405212.0,-28953.0,38604.0,-166847.0,2694101.0
483,11.985079365079388,220.0,3.3523809523809525,79.62857142857143,99186.44444444444,2014-04-29,2536811.0,127547.0,2079134.0,43818.0,32708.0,427068.0,-24622.0,38883.0,-187666.0,2749158.0
484,12.590645161290345,270.0,3.28741935483871,78.5516129032258,99247.64516129032,2014-04-30,2475723.0,76210.0,2077847.0,48555.0,37557.0,447230.0,-14007.0,39948.0,-237638.0,2727347.0
485,12.747756410256434,260.0,3.9528846153846153,80.96474358974359,99316.63461538461,2014-05-01,2056677.0,36036.0,2043643.0,67445.0,32888.0,352595.0,-94598.0,41266.0,-422651.0,2573873.0
486,12.208653846153869,310.0,4.951923076923077,79.73717948717949,99647.98076923077,2014-05-02,2311850.0,35049.0,2081371.0,130038.0,28338.0,423037.0,-36960.0,39628.0,-388681.0,2737461.0
487,11.260256410256432,70.0,4.825961538461539,69.2051282051282,100064.71153846153,2014-05-03,2203591.0,35095.0,2014910.0,121434.0,42575.0,404710.0,-40049.0,39488.0,-414617.0,2658212.0
488,11.399363057324864,85.0,3.0636942675159236,63.62101910828026,99888.59872611465,2014-05-04,2067103.0,34979.0,1930963.0,54737.0,58898.0,351055.0,-74049.0,40086.0,-329566.0,2470718.0
489,14.104062500000023,150.0,3.1315625000000002,61.559375,99257.84375,2014-05-05,2359405.0,87868.0,2113655.0,60652.0,57707.0,437868.0,-23433.0,39055.0,-414003.0,2796805.0
490,14.666875000000022,210.0,3.9393749999999996,73.246875,99200.5625,2014-05-06,2377681.0,68193.0,2065085.0,125937.0,30941.0,448910.0,-29377.0,39515.0,-371590.0,2778581.0
491,14.329687500000025,240.0,4.275,75.759375,99522.34375,2014-05-07,2378684.0,63980.0,2088229.0,133044.0,36420.0,451438.0,-24085.0,39631.0,-410013.0,2812742.0
492,14.275625000000023,230.0,4.3071874999999995,76.365625,99614.65625,2014-05-08,2081137.0,36744.0,2076041.0,160817.0,41176.0,363928.0,-61689.0,40857.0,-576743.0,2719563.0
493,15.322500000000023,250.0,4.69625,73.51875,99726.625,2014-05-09,2204933.0,36694.0,2099404.0,173028.0,40470.0,400616.0,-42413.0,40679.0,-543586.0,2790891.0
494,14.957500000000021,230.0,5.0084375,76.26875,99404.5625,2014-05-10,2077679.0,36190.0,1966703.0,197027.0,34833.0,370277.0,-55390.0,40453.0,-512415.0,2645483.0
495,13.240312500000025,260.0,6.1534375,70.15,99262.9375,2014-05-11,1992438.0,36042.0,1695182.0,243897.0,39734.0,311998.0,-87118.0,39507.0,-286822.0,2366360.0
496,11.436250000000022,250.0,4.4009374999999995,71.7125,99478.125,2014-05-12,2415799.0,62228.0,2121954.0,119944.0,38577.0,414386.0,-29247.0,37863.0,-349921.0,2794952.0
497,11.094687500000024,280.0,4.564375,72.60625,99891.90625,2014-05-13,2487171.0,135136.0,2160975.0,90018.0,46417.0,422020.0,-28196.0,38058.0,-377297.0,2892624.0
498,12.162187500000023,300.0,3.961875,68.6375,100680.25,2014-05-14,2466473.0,94356.0,2167429.0,67177.0,51087.0,400322.0,-38565.0,37666.0,-313018.0,2818037.0
499,12.733750000000024,50.0,4.545,60.690625,100770.625,2014-05-15,2436870.0,118914.0,2113544.0,112106.0,58497.0,409878.0,-33236.0,38669.0,-381532.0,2851608.0
500,13.366562500000024,50.0,4.5981250000000005,58.821875,100307.15625,2014-05-16,2382998.0,47793.0,2146907.0,128372.0,60879.0,414595.0,-33066.0,39726.0,-422136.0,2838272.0
501,15.208463949843283,50.0,3.4683385579937305,58.9153605015674,99759.15360501567,2014-05-17,2061135.0,35854.0,2062436.0,64135.0,59888.0,330576.0,-56066.0,40864.0,-476543.0,2593753.0
502,16.322812500000023,120.0,2.6146875,62.15,99078.65625,2014-05-18,1890281.0,35385.0,1995089.0,31901.0,57850.0,281703.0,-91600.0,39960.0,-460053.0,2441888.0
503,16.75768025078372,140.0,4.65141065830721,65.24451410658307,98417.61755485894,2014-05-19,2252890.0,96792.0,2102244.0,111349.0,42662.0,395340.0,-30412.0,38116.0,-503217.0,2786503.0
504,16.10851735015775,160.0,4.448264984227129,73.37223974763407,98823.65930599369,2014-05-20,2305182.0,147103.0,2090762.0,101539.0,35916.0,404106.0,-35754.0,38355.0,-476836.0,2817781.0
505,16.126875000000023,110.0,4.9868749999999995,77.7125,98640.21875,2014-05-21,2342612.0,135707.0,2076357.0,112275.0,28944.0,389798.0,-39321.0,37928.0,-399120.0,2781009.0
506,15.432500000000022,170.0,5.4018749999999995,72.93125,98525.65625,2014-05-22,2327139.0,77870.0,2096393.0,151980.0,35720.0,381484.0,-43160.0,38999.0,-412122.0,2782446.0
507,13.403437500000024,190.0,4.154375,77.346875,98803.90625,2014-05-23,2311671.0,101304.0,2130154.0,80284.0,40398.0,457371.0,-33270.0,39892.0,-504495.0,2849403.0
508,13.207523510971809,200.0,3.7536050156739815,72.40752351097179,99304.45141065831,2014-05-24,2055628.0,54838.0,1987646.0,99402.0,48630.0,376721.0,-56987.0,39935.0,-494587.0,2607172.0
509,14.025625000000023,170.0,2.586875,73.1125,99569.65625,2014-05-25,1920039.0,35025.0,1909220.0,30052.0,38585.0,333451.0,-88707.0,40933.0,-378489.0,2387266.0
510,13.599062500000022,270.0,2.815625,80.778125,99519.15625,2014-05-26,2315008.0,97118.0,1981047.0,39328.0,30498.0,456467.0,-26128.0,39911.0,-303255.0,2644369.0
511,13.533437500000023,270.0,3.705625,76.225,99469.125,2014-05-27,2380431.0,116273.0,2010908.0,74381.0,39434.0,480759.0,-31038.0,39752.0,-350030.0,2761507.0
512,13.790000000000024,260.0,2.8990625000000003,75.709375,99247.34375,2014-05-28,2370792.0,95407.0,2036017.0,33997.0,43627.0,505557.0,-26162.0,39978.0,-357599.0,2754583.0
513,14.813750000000024,260.0,3.03875,74.35625,99422.8125,2014-05-29,2013649.0,35142.0,2043414.0,31608.0,41729.0,367469.0,-63550.0,41443.0,-483565.0,2560805.0
514,15.254687500000022,270.0,3.171875,74.234375,99714.6875,2014-05-30,2127199.0,48003.0,2042937.0,43288.0,44205.0,405533.0,-36390.0,40010.0,-460382.0,2623976.0
515,15.611635220125809,270.0,3.589308176100629,70.0880503144654,99912.5786163522,2014-05-31,1973007.0,35010.0,1904228.0,67667.0,49248.0,332671.0,-67107.0,39690.0,-388369.0,2428514.0
516,15.714687500000025,290.0,3.06,68.89375,99939.53125,2014-06-01,1859652.0,32791.0,1892973.0,42141.0,50077.0,291852.0,-59475.0,37839.0,-428550.0,2347673.0
517,15.999062500000026,280.0,2.814375,68.559375,99752.75,2014-06-02,2238054.0,55149.0,2100849.0,27539.0,45814.0,393261.0,-29613.0,36584.0,-391546.0,2659196.0
518,16.168965517241404,250.0,2.6811912225705328,71.59561128526646,99392.91536050157,2014-06-03,2292061.0,68932.0,2173926.0,23519.0,42757.0,404382.0,-35139.0,36355.0,-422653.0,2749871.0
519,14.470000000000024,240.0,4.2246875,77.771875,98945.21875,2014-06-04,2333190.0,69377.0,2211423.0,120056.0,31235.0,367619.0,-36114.0,37273.0,-467663.0,2836983.0
520,15.257500000000025,175.0,2.965625,64.759375,99231.40625,2014-06-05,2312969.0,33878.0,2218835.0,54415.0,60092.0,359916.0,-28750.0,37847.0,-423251.0,2764983.0
521,19.403125000000024,120.0,3.9521875,63.525,99096.9375,2014-06-06,2283169.0,33475.0,2196928.0,90959.0,54426.0,395599.0,-29332.0,37148.0,-495987.0,2808535.0
522,20.92187500000002,170.0,3.204375,63.775,99262.03125,2014-06-07,1990328.0,32867.0,1958553.0,68068.0,54123.0,339872.0,-58294.0,36541.0,-441322.0,2490024.0
523,22.02351097178686,150.0,2.7504702194357367,61.15360501567398,99589.21630094043,2014-06-08,1829260.0,32662.0,1814826.0,45427.0,57014.0,292889.0,-88791.0,36262.0,-361032.0,2279080.0
524,21.966666666666693,180.0,2.8825396825396825,64.06984126984128,99456.38095238095,2014-06-09,1929986.0,32690.0,1982645.0,52721.0,49311.0,298259.0,-80779.0,34424.0,-439231.0,2450050.0
525,20.71226415094342,235.0,3.1380503144654086,65.90880503144655,99723.33333333333,2014-06-10,2279310.0,104273.0,2085471.0,36581.0,47426.0,402843.0,-33784.0,34331.0,-397767.0,2710925.0
526,20.654231974921654,210.0,2.80846394984326,66.5705329153605,100154.32601880877,2014-06-11,2299111.0,112736.0,2118601.0,39914.0,53892.0,409415.0,-40682.0,34627.0,-429382.0,2769185.0
527,21.681875000000023,65.0,3.2296875,64.946875,100166.90625,2014-06-12,2322692.0,105228.0,2142886.0,58836.0,55783.0,373410.0,-37673.0,34553.0,-410307.0,2770696.0
528,21.553437500000022,190.0,3.5346874999999995,64.0,99859.15625,2014-06-13,2295718.0,43164.0,2129371.0,70511.0,55430.0,379850.0,-28123.0,35510.0,-389950.0,2713836.0
529,19.520312500000024,255.0,4.7846874999999995,64.6375,99657.40625,2014-06-14,1979139.0,48977.0,1927308.0,127087.0,52013.0,322141.0,-62890.0,34600.0,-470089.0,2512126.0
530,17.431250000000027,50.0,5.069062499999999,63.1375,99755.71875,2014-06-15,1822060.0,33030.0,1799185.0,149585.0,44498.0,268000.0,-79021.0,34364.0,-427540.0,2328662.0
531,17.771250000000023,40.0,4.7056249999999995,61.7875,99761.84375,2014-06-16,2214955.0,49295.0,2126988.0,127346.0,51868.0,331319.0,-33735.0,33928.0,-471995.0,2720744.0
532,17.037500000000026,50.0,4.653125,65.734375,99748.09375,2014-06-17,2272764.0,93050.0,2173096.0,120666.0,46839.0,315015.0,-32000.0,33437.0,-477297.0,2782103.0
533,17.318808777429492,50.0,3.890909090909091,67.58307210031347,99808.52664576803,2014-06-18,2278238.0,87661.0,2158006.0,93038.0,46020.0,331538.0,-28315.0,34558.0,-444239.0,2750821.0
534,18.572727272727295,210.0,2.9915360501567396,65.54858934169279,99787.868338558,2014-06-19,2289879.0,50047.0,2160134.0,39063.0,58581.0,311835.0,-37567.0,35522.0,-327735.0,2655182.0
535,19.489937106918262,60.0,3.522327044025157,60.82389937106918,99575.0,2014-06-20,2269870.0,29592.0,2177000.0,50412.0,58913.0,336507.0,-31435.0,35467.0,-386574.0,2687891.0
536,20.23742138364782,70.0,3.210377358490566,57.795597484276726,99447.20125786164,2014-06-21,1999404.0,29288.0,2021413.0,49036.0,59082.0,274187.0,-52675.0,35296.0,-416202.0,2468302.0
537,21.050000000000026,80.0,2.9153124999999998,61.3125,99608.28125,2014-06-22,1864673.0,28753.0,1811674.0,57186.0,53270.0,244884.0,-72883.0,34784.0,-292939.0,2230551.0
538,19.971473354231996,90.0,3.149216300940439,68.73667711598746,99701.47335423197,2014-06-23,2259524.0,108828.0,2026661.0,57173.0,43034.0,318284.0,-30686.0,33256.0,-296956.0,2587236.0
539,20.009687500000023,130.0,2.9759374999999997,68.49375,99429.59375,2014-06-24,2314294.0,132215.0,2116944.0,44263.0,51249.0,332802.0,-28582.0,32912.0,-367449.0,2710385.0
540,19.400625000000026,220.0,3.8340625000000004,64.821875,99146.75,2014-06-25,2308387.0,127722.0,2130909.0,60522.0,49501.0,337315.0,-24528.0,33307.0,-406326.0,2739276.0
541,19.002500000000023,250.0,3.1309375,64.64375,99246.5625,2014-06-26,2306728.0,120445.0,2063084.0,35426.0,48084.0,323120.0,-23194.0,34204.0,-294432.0,2624363.0
542,19.28968750000002,220.0,2.9615625000000003,67.725,99428.4375,2014-06-27,2280843.0,131335.0,2082059.0,43769.0,52169.0,334296.0,-17733.0,35315.0,-380285.0,2678943.0
543,18.367711598746105,190.0,3.1871473354231976,76.78996865203762,99101.31661442007,2014-06-28,2000603.0,30830.0,2083428.0,34598.0,37486.0,298743.0,-39174.0,36388.0,-481629.0,2521473.0
544,16.50974842767298,270.0,4.145911949685535,76.22955974842768,99266.25786163523,2014-06-29,1845351.0,30403.0,1932006.0,73066.0,39996.0,285213.0,-69625.0,37909.0,-483523.0,2398593.0
545,16.941562500000025,210.0,2.9678125,69.51875,99549.6875,2014-06-30,2211230.0,64664.0,2123928.0,22099.0,49698.0,368342.0,-23944.0,37532.0,-431034.0,2666263.0
546,18.580312500000023,90.0,3.1409375,68.09375,99390.875,2014-07-01,2279879.0,86452.0,2127412.0,57619.0,45083.0,363537.0,-28640.0,36740.0,-408307.0,2716843.0
547,19.43750000000002,80.0,2.8274999999999997,69.0875,99769.0,2014-07-02,2296680.0,102330.0,2162280.0,38957.0,48882.0,346575.0,-25197.0,37158.0,-414209.0,2736182.0
548,21.20344827586209,140.0,2.327272727272727,64.7962382445141,99941.81818181818,2014-07-03,2328952.0,79279.0,2223715.0,16002.0,52278.0,343964.0,-38504.0,38160.0,-385823.0,2753398.0
549,20.279687500000026,220.0,3.8290625,74.35,99107.875,2014-07-04,2288192.0,76357.0,2210640.0,67302.0,31850.0,357987.0,-34537.0,38683.0,-459976.0,2782819.0
550,19.786250000000024,210.0,4.340625,79.484375,98974.78125,2014-07-05,2002309.0,33338.0,2033168.0,147286.0,40133.0,310389.0,-57776.0,39142.0,-543289.0,2603456.0
551,19.162500000000026,210.0,3.884375,78.1875,98913.21875,2014-07-06,1859253.0,33897.0,1908734.0,88874.0,37455.0,282376.0,-62650.0,38830.0,-468192.0,2390166.0
552,16.636562500000025,240.0,2.6125,78.671875,99465.3125,2014-07-07,2218561.0,40616.0,2161513.0,28038.0,32809.0,414209.0,-43156.0,38250.0,-453603.0,2715435.0
553,16.489622641509456,280.0,4.088679245283019,76.06918238993711,99435.81761006289,2014-07-08,2282916.0,45135.0,2225357.0,63110.0,41982.0,453210.0,-49789.0,38541.0,-534600.0,2867335.0
554,15.806918238993735,300.0,5.266037735849056,75.12264150943396,99528.2389937107,2014-07-09,2304975.0,47729.0,2154518.0,136907.0,40544.0,445602.0,-47702.0,38545.0,-511116.0,2863845.0
555,16.391562500000024,300.0,5.3246875000000005,76.80625,99451.65625,2014-07-10,2327869.0,38430.0,2164847.0,136354.0,33904.0,457921.0,-44276.0,39183.0,-498431.0,2870639.0
556,17.450312500000024,300.0,4.135625,77.684375,99539.875,2014-07-11,2292841.0,40845.0,2187979.0,62395.0,39166.0,463129.0,-39628.0,39188.0,-500146.0,2832702.0
557,17.850000000000023,270.0,3.3362499999999997,78.621875,99444.46875,2014-07-12,1998105.0,37040.0,1996719.0,44007.0,37622.0,414443.0,-51746.0,41452.0,-521254.0,2571283.0
558,18.158125000000023,250.0,3.8693750000000002,80.853125,99232.84375,2014-07-13,1851943.0,36480.0,1901241.0,84367.0,33229.0,376259.0,-59515.0,41021.0,-561048.0,2472597.0
559,18.68406250000002,270.0,3.5178125000000002,73.203125,99518.375,2014-07-14,1878464.0,35243.0,1967220.0,50648.0,50962.0,411592.0,-58699.0,39883.0,-618290.0,2555548.0
560,19.899685534591217,220.0,2.2921383647798743,70.32704402515724,99861.4465408805,2014-07-15,2258785.0,41506.0,2263169.0,18442.0,56037.0,454300.0,-30053.0,37914.0,-582424.0,2871368.0
561,22.08176100628933,135.0,2.0757861635220127,67.0125786163522,99882.48427672956,2014-07-16,2329537.0,44431.0,2274013.0,14784.0,59170.0,449314.0,-35801.0,37847.0,-514123.0,2879559.0
562,24.034062500000026,110.0,3.1246875,63.028125,99643.09375,2014-07-17,2369941.0,52578.0,2290521.0,49434.0,59611.0,449915.0,-38360.0,37417.0,-531132.0,2939476.0
